flight_no,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_airport,arrival_airport,aircraft_code,fare_conditions,amount,direction
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Business,36600.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,13400.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Business,36600.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Business,36600.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Business,36600.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Business,36600.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Business,36600.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,13400.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,13400.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,13400.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-30T15:05:00Z,2017-01-30T16:45:00Z,2017-01-30T15:09:00Z,2017-01-30T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Business,18900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6900.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0481,2017-01-30T10:00:00Z,2017-01-30T10:50:00Z,2017-01-30T10:02:00Z,2017-01-30T10:51:00Z,EGO,AAQ,SU9,Economy,6300.00,return
PG0251,2017-01-31T15:05:00Z,2017-01-31T16:45:00Z,2017-01-31T15:08:00Z,2017-01-31T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
PG0251,2017-01-31T15:05:00Z,2017-01-31T16:45:00Z,2017-01-31T15:08:00Z,2017-01-31T16:48:00Z,SVO,AAQ,733,Economy,12200.00,return
